empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid
9,12,bdfe9a943ba9750d7b24a4fd5eaf7180,40.651745,-73.975988,Prospect Ave & Greenwood Ave,2022-12-05T01:39:36.708000Z,0,True,1670198702,"['creditcard', 'key']",True,1,1,23,4664
11,11,15d3857ecbbf9d50ce7740c69a4ba964,40.7785669,-73.97754961,W 74 St & Columbus Ave,2022-12-05T01:39:36.933000Z,7,True,1670201329,"['creditcard', 'key']",True,1,1,27,3172
31,2,52c41d2c9b0615f4ad69167d3e66bf8b,40.6809591,-73.99905709,1 Pl & Clinton St,2022-12-05T01:39:36.608000Z,1,True,1670198608,"['creditcard', 'key']",True,1,1,34,3386
82,0,32b18dd26df5ae982bfc5af9b36e1be2,40.750756,-73.978326,E 40 St & Park Ave,2022-12-05T01:39:36.823000Z,0,True,1670202530,"['creditcard', 'key']",True,1,1,87,4675
56,5,7cff6595d49fb83d3825bbeec7881bba,40.752049,-73.979635,E 41 St & Madison Ave (SE corner),2022-12-05T01:39:36.822000Z,3,True,1670202226,"['creditcard', 'key']",True,1,1,62,4676
52,13,a6e6733c9cba6b297ee477d6031fcd05,40.76695317,-73.98169333,Broadway & W 58 St,2022-12-05T01:39:36.759000Z,12,True,1670204097,"['creditcard', 'key']",True,1,1,79,457
13,11,a5f13a5bce682c0f0520849b8d419912,40.75660359,-73.9979009,W 37 St & 10 Ave,2022-12-05T01:39:36.617000Z,9,True,1670204252,"['creditcard', 'key']",True,1,1,27,448
42,1,4c267aab9a49432c3bc4b22ca9dba7ed,40.75462324029105,-73.99516761302948,W 36 St & 9 Ave,2022-12-05T01:39:36.687000Z,1,True,1670202479,"['creditcard', 'key']",True,1,1,43,3635
4,46,b21bbe51d3f2d4bcf1e4279932a11c08,40.739323,-74.008119,Washington St & Gansevoort St,2022-12-05T01:39:35.383000Z,5,True,1670203864,"['creditcard', 'key']",True,1,1,51,405
10,21,a2acfc021a2fdec0238af6110389dcc9,40.646475,-74.026081,58 St & Pier 4,2022-12-05T01:39:36.326000Z,3,True,1670191461,"['creditcard', 'key']",True,1,1,31,4548
3,11,ebccab5a7276c06054fafb18ebacc055,40.73981372311843,-74.03690412640572,Adams St & 2 St,2022-12-05T01:39:35.334000Z,1,True,1670200505,"['creditcard', 'key']",True,1,1,15,4653
3,16,b63e43049eb6092cb15ed0bd21a66a9c,40.74737075646803,-73.94777297973631,45 Ave & 21 St,2022-12-05T01:39:36.824000Z,0,True,1670203281,"['creditcard', 'key']",True,1,1,21,4674
13,24,76ecda8c344253ae1bc783eac08530d3,40.783786,-73.981687,West End Ave & W 78 St,2022-12-05T01:39:35.955000Z,4,True,1670204030,"['creditcard', 'key']",True,1,1,39,3914
11,11,d012145dca67349c7f9d58bc94fb1cb9,40.75767234025041,-73.90769943594933,51 St & Hobart St,2022-12-05T01:39:36.909000Z,4,True,1670197865,"['creditcard', 'key']",True,1,1,23,4644
16,1,85785fd9f52d7d89cb83889ce6196812,40.856302,-73.907302,Grand Ave & W 181 St,2022-12-05T01:39:35.631000Z,0,True,1670199875,"['creditcard', 'key']",True,1,1,19,4511
9,9,214d980a750f631a2a3ae3e21916afbd,40.740802,-74.042521,Marshall St & 2 St,2022-12-05T01:39:36.824000Z,1,True,1670197927,"['creditcard', 'key']",True,1,1,18,4673
31,16,235829d2f371d014e5aa6b0fdafb9bf1,40.77003010255044,-73.9819684624672,Broadway & W 61 St,2022-12-05T01:39:36.471000Z,6,True,1670203886,"['creditcard', 'key']",True,1,1,52,4683
26,2,0b6fe6ed86e70d07d29e8741d3c04798,40.75797322,-73.96603308,E 55 St & 2 Ave,2022-12-05T01:39:35.528000Z,1,True,1670203661,"['creditcard', 'key']",True,1,1,29,385
18,5,9fbb743331fb0ce6a96388e4849725f6,40.663779,-73.98396846,14 St & 7 Ave,2022-12-05T01:39:35.897000Z,4,True,1670204024,"['creditcard', 'key']",True,1,1,24,3310
3,25,ee2e8bfbeba200c84c7d43ecad9e4472,40.70514807698391,-73.97078096866608,Railroad Ave & Kay Ave,2022-12-05T01:39:36.469000Z,1,True,1670190863,"['creditcard', 'key']",True,1,1,30,4684
12,25,22fa11311cac9da54b578afd49c5df96,40.699997484388504,-73.97440128028393,5 St & Market St,2022-12-05T01:39:35.464000Z,0,True,1670186840,"['creditcard', 'key']",True,1,1,39,3692
27,46,fe3aafbae1ab143a0c86515efde67b45,40.73143724085228,-73.99490341544151,University Pl & E 8 St,2022-12-05T01:39:35.753000Z,8,True,1670203911,"['creditcard', 'key']",True,1,1,79,3244
10,42,af95427f31778f6ebe2a240ee2d462d9,40.72066442,-73.98517977,Suffolk St & Stanton St,2022-12-05T01:39:35.498000Z,11,True,1670204347,"['creditcard', 'key']",True,1,1,64,410
12,27,38b9f1eaf3e65ea312b5682651d81e66,40.75461,-73.99177,8 Ave & W 38 St,2022-12-05T01:39:36.317000Z,8,True,1670203662,"['creditcard', 'key']",True,1,1,48,4044
0,23,31e371e26610d23a24133495e6ce4cd0,40.72789701409023,-74.00536268949507,King St & Varick St,2022-12-05T01:39:35.604000Z,3,True,1670203106,"['creditcard', 'key']",True,1,1,26,4298
16,10,67dddbc17f90e885993d06a72bd145e9,40.76019252,-73.9912551,9 Ave & W 45 St,2022-12-05T01:39:36.960000Z,4,True,1670203893,"['creditcard', 'key']",True,1,1,31,479
11,47,ec9b7a5491e0ac3afb18a7eeef474991,40.74317449,-74.00366443,9 Ave & W 18 St,2022-12-05T01:39:35.683000Z,6,True,1670204099,"['creditcard', 'key']",True,1,1,60,434
0,53,c5a1c3e19606a91bdd134469f08b283f,40.72710258,-74.00297088,MacDougal St & Prince St,2022-12-05T01:39:35.736000Z,5,True,1670204277,"['creditcard', 'key']",True,1,1,56,128
14,4,8588da57fbff844a437bdc55f11f478e,40.80262,-73.9174,E 133 St & Cypress Pl,2022-12-05T01:39:36.272000Z,4,True,1670202889,"['creditcard', 'key']",True,1,1,19,3938
17,6,d13af71b8d461a0c43c8f70e2b1d517c,40.692,-73.92617,Van Buren St & Broadway,2022-12-05T01:39:35.941000Z,1,True,1670203904,"['creditcard', 'key']",True,1,1,24,3869
18,0,ecc7f6dfe773efb191eb21bfcc597ccd,40.77336750284339,-73.91382560133934,23 Rd & 31 St,2022-12-05T01:39:36.713000Z,0,True,1670197906,"['creditcard', 'key']",True,1,1,21,4662
27,12,211431f4e7acb549b978a4270cbc2aa5,40.72580614,-73.97422494,Avenue D & E 12 St,2022-12-05T01:39:36.630000Z,0,True,1670202712,"['creditcard', 'key']",True,1,1,41,339
0,45,c3494e4ebcd1d8a3b3e65d7e8ce7841a,40.72706363348306,-73.99662137031554,Mercer St & Bleecker St,2022-12-05T01:39:36.012000Z,9,True,1670203599,"['creditcard', 'key']",True,1,1,45,3260
5,17,a8ea19aecda4dc5d5876f7cff807a6cd,40.72743423,-73.99379025,Great Jones St,2022-12-05T01:39:35.616000Z,0,True,1670203395,"['creditcard', 'key']",True,1,1,23,229
18,10,4942ecc8374c7ef5b350be69464e2b00,40.838315,-73.912604,E 170 St & Sheridan Ave,2022-12-05T01:39:36.404000Z,0,True,1670199748,"['creditcard', 'key']",True,1,1,30,4308
45,6,5f371c25c9d9384157d645ca13aaacc9,40.74714,-73.97113,1 Ave & E 39 St,2022-12-05T01:39:36.431000Z,1,True,1670203963,"['creditcard', 'key']",True,1,1,53,4121
3,26,7bab5a8e07664e983b6af16f90949ab5,40.70706456,-74.00731853,Maiden Ln & Pearl St,2022-12-05T01:39:36.903000Z,4,True,1670203128,"['creditcard', 'key']",True,1,1,29,264
10,12,322fd986046af45fc3d7e058aab7bde3,40.76370739,-73.9851615,8 Ave & W 52 St,2022-12-05T01:39:36.623000Z,4,True,1670204112,"['creditcard', 'key']",True,1,1,31,447
9,34,adf1220581da814b47eab6ddfcbed460,40.71703,-74.00925,Duane St & Hudson St,2022-12-05T01:39:35.855000Z,2,True,1670203870,"['creditcard', 'key']",True,1,1,44,4407
22,16,b94215d7a541d7ddbc09320a31acc292,40.75776935448309,-73.97929430007935,W 48 St &  Rockefeller Plaza,2022-12-05T01:39:36.468000Z,13,True,1670203991,"['creditcard', 'key']",True,1,1,39,4687
8,53,83f3ef54b5ad630123cf3b04acdb552c,40.73049393,-73.9957214,Washington Square E,2022-12-05T01:39:35.314000Z,16,True,1670203632,"['creditcard', 'key']",True,1,1,64,294
14,11,f31ccfe61376a9a6fcf0898f31bae7e7,40.678970070475735,-73.97855266928671,Sterling Pl & 5 Ave,2022-12-05T01:39:36.470000Z,1,True,1670200614,"['creditcard', 'key']",True,1,1,27,4685
22,11,a93a18471a76622ed038d58f74c7984f,40.7575699,-73.99098507,W 42 St & 8 Ave,2022-12-05T01:39:35.663000Z,0,True,1670202671,"['creditcard', 'key']",True,1,1,41,529
60,7,e8d078425e8709d53539a8fa10fd87a6,40.758397,-73.98255,W 47 St & 6 Ave,2022-12-05T01:39:36.567000Z,1,True,1670201618,"['creditcard', 'key']",True,1,1,68,3731
42,9,98536c02487732ec0ddf1e36d9fc153b,40.75513557,-73.98658032,Broadway & W 41 St,2022-12-05T01:39:36.865000Z,6,True,1670203831,"['creditcard', 'key']",True,1,1,55,465
11,33,b5fd6d0db94ef14f6632e46f6fcf25db,40.72479007746337,-73.98430064320564,E 5 St & Ave A,2022-12-05T01:39:36.889000Z,11,True,1670204325,"['creditcard', 'key']",True,1,1,48,4704
1,28,b6b4bf03053d00d53671225b4b510c9f,40.83094,-73.91125,E 167 St & Clay Ave,2022-12-05T01:39:35.668000Z,3,True,1670198366,"['creditcard', 'key']",True,1,1,30,4195
6,27,6eca369bc28792b4f9d7f078886649ee,40.73139303364151,-73.98286700248718,E 14 St & 1 Ave,2022-12-05T01:39:36.889000Z,4,True,1670204215,"['creditcard', 'key']",True,1,1,34,4703
4,39,96a8b18ab6280e13196b1fdf7fa83790,40.73752993301071,-74.00558933615685,W 12 St & Hudson St,2022-12-05T01:39:36.802000Z,0,True,1670204082,"['creditcard', 'key']",True,1,1,45,4711
16,0,b56a8b44d4bc6a3a3fc6de0e5d599001,40.832812,-73.929372,Ogden Ave & W 164 St,2022-12-05T01:39:36.641000Z,0,True,1670197358,"['creditcard', 'key']",True,1,1,19,4106
5,42,84d3d54eee5ad5dd361843cfe103bf56,40.705945132708806,-74.01321887969969,Broadway & Morris St,2022-12-05T01:39:36.476000Z,1,True,1670203591,"['creditcard', 'key']",True,1,1,47,4689
26,13,b901640e86c42dacd4cbddaf182c3a2b,40.75516719072139,-74.00059908628464,W 34 St & Hudson Blvd E,2022-12-05T01:39:36.471000Z,3,True,1670204208,"['creditcard', 'key']",True,1,1,39,4682
4,9,7c3af52d2a97d546f0cac783221ca5a1,40.72323,-74.00314,West Broadway & Watts St,2022-12-05T01:39:36.800000Z,1,True,1670203794,"['creditcard', 'key']",True,1,1,14,4714
2,40,ba9372b3d7fe782a613a5a2b770d0638,40.72511734422387,-73.99930492043495,Greene St & Prince St,2022-12-05T01:39:36.892000Z,10,True,1670204280,"['creditcard', 'key']",True,1,1,45,4709
9,33,c0ce3cd31e4e40748e6bd823b10c8c52,40.72231,-74.0106,Washington St & Laight St,2022-12-05T01:39:36.568000Z,2,True,1670204326,"['creditcard', 'key']",True,1,1,43,4691
12,6,af52b2ea7e80a75630f16894572f9b6c,40.72572613742557,-74.07195925712585,Fairmount Ave,2022-12-05T01:39:36.197000Z,3,True,1670199011,"['creditcard', 'key']",True,1,1,18,3678
11,6,85aad630f9de37bd97b39e80dea115d3,40.74313282710551,-74.02698867022991,Stevens - River Ter & 6 St,2022-12-05T01:39:36.263000Z,4,True,1670203159,"['creditcard', 'key']",True,1,1,18,4587
2,31,890062bf92e624b23d8d3e9db79149c5,40.70991806921533,-73.99161100387573,South St & Pike St,2022-12-05T01:39:36.571000Z,2,True,1670203625,"['creditcard', 'key']",True,1,1,35,4694
2,37,7b34c595cb79d642cb4372bf8433663c,40.72970805644994,-73.9865979552269,E 10 St & 2 Ave,2022-12-05T01:39:36.888000Z,6,True,1670204073,"['creditcard', 'key']",True,1,1,41,4705
0,56,7d35652b1509d18839b536c5fee5dd04,40.73213896287381,-74.00363802909851,7 Ave S & Bleecker St,2022-12-05T01:39:36.568000Z,13,True,1670204098,"['creditcard', 'key']",True,1,1,59,4693
14,25,255835dbeef253f44f43173d4031a279,40.7197920901383,-74.0052238852195,6 Ave & Walker St,2022-12-05T01:39:36.801000Z,3,True,1670203779,"['creditcard', 'key']",True,1,1,39,4715
34,1,43d15be3cadb459f5905527f16798be2,40.76340613,-73.97722479,W 56 St & 6 Ave,2022-12-05T01:39:36.381000Z,0,True,1670204197,"['creditcard', 'key']",True,1,1,36,352
3,34,d84d54af3cdb4173fb9752e491632eb6,40.71332151208186,-73.99009689688683,Rutgers St & Henry St,2022-12-05T01:39:36.887000Z,0,True,1670203533,"['creditcard', 'key']",True,1,1,40,4706
4,49,a6bbb46a7371b58bb8ccd9aca6f2083f,40.706410755236135,-74.00559738278389,Water St &  Fletcher St,2022-12-05T01:39:36.802000Z,2,True,1670199246,"['creditcard', 'key']",True,1,1,53,4710
13,10,841f011533eca7cf6da6b4ebee812566,40.790586067792006,-73.94195795059204,E 106 St & 2 Ave,2022-12-05T01:39:35.306000Z,2,True,1670201681,"['creditcard', 'key']",True,1,1,24,4738
13,7,331eb9e7833eba8e89672c228a1a8185,40.832171,-73.889686,Hoe Ave & Jennings St,2022-12-05T01:39:35.773000Z,7,True,1670201958,"['creditcard', 'key']",True,1,1,20,4181
19,4,d32b9af99de8dfdae81da4b46fc4e6f3,40.816576,-73.927987,Grand Concourse & E 144 St,2022-12-05T01:39:36.289000Z,1,True,1670194223,"['creditcard', 'key']",True,1,1,23,3932
17,20,df159a56b264a8c89e2af821bbe871bd,40.74069317733043,-73.98160636425018,E 26 St & 3 Ave,2022-12-05T01:39:35.442000Z,1,True,1670204265,"['creditcard', 'key']",True,1,1,39,4726
37,10,6e0c2694540338364e626e88c17a56e4,40.73716919369882,-73.98122549057007,E 22 St & 2 Ave,2022-12-05T01:39:35.440000Z,3,True,1670203234,"['creditcard', 'key']",True,1,1,49,4725
17,7,d209a254fe66d69bc40b6bf16b9481c7,40.776168,-73.910485,31 St & Ditmars Blvd,2022-12-05T01:39:36.595000Z,2,True,1670204081,"['creditcard', 'key']",True,1,1,24,4320
5,13,49c9cfecabff36324d43f313fe307507,40.853827,-73.920765,W Tremont Ave & Matthewson Rd,2022-12-05T01:39:36.826000Z,2,True,1670202976,"['creditcard', 'key']",True,1,1,19,4670
32,13,388df83628c07eb07b4f8cc1bbd4fe02,40.733208626522426,-73.9756813647,E 20 St & FDR Dr,2022-12-05T01:39:35.441000Z,1,True,1670204165,"['creditcard', 'key']",True,1,1,51,4724
11,51,b44036ac71524aca434a01e90cd95e2b,40.74965268472847,-73.9952078461647,W 30 St & 8 Ave,2022-12-05T01:39:36.804000Z,3,True,1670204003,"['creditcard', 'key']",True,1,1,66,4713
22,16,83d7597e2f9b469dc4f75de87fe5d1ca,40.73031071000895,-73.98047178983688,Ave A & E 14 St,2022-12-05T01:39:36.890000Z,0,True,1670204329,"['creditcard', 'key']",True,1,1,41,4702
25,20,e25af08b1eda9b1bda31744312b16ee7,40.72854745023944,-73.98175925016403,Ave A & E 11 St,2022-12-05T01:39:36.890000Z,9,True,1670204348,"['creditcard', 'key']",True,1,1,47,4701
18,3,8fff14299c355115875aad8a3c6d2679,40.69055,-73.91181,Central Ave & Weirfield St,2022-12-05T01:39:35.392000Z,1,True,1670203070,"['creditcard', 'key']",True,1,1,21,3832
11,41,959f93c69b6d9546a5e19320d99518cb,40.735918,-74.000939,Perry St & Greenwich Ave,2022-12-05T01:39:36.562000Z,5,True,1670203191,"['creditcard', 'key']",True,1,1,53,3739
5,31,d54a75a598412982370e5c44034e6adb,40.72054,-73.9949,Kenmare St & Elizabeth St,2022-12-05T01:39:36.892000Z,4,True,1670203882,"['creditcard', 'key']",True,1,1,37,4708
2,29,364bc7281c7a21e92cbb57583d05c3b4,40.717318403855785,-73.99067759513855,Orchard St & Grand St,2022-12-05T01:39:36.570000Z,0,True,1670203281,"['creditcard', 'key']",True,1,1,31,4695
0,30,58126cd61da4ebec4b7af9b6615db336,40.861915,-73.894831,Tiebout Ave & E Fordham Road,2022-12-05T01:39:36.329000Z,18,True,1670203803,"['creditcard', 'key']",True,1,1,31,4545
17,4,4a15d793e21d0294694ee3eba6e46a59,40.854123869116,-73.89932222664356,Valentine Ave & E 181 St,2022-12-05T01:39:35.311000Z,0,True,1670181410,"['creditcard', 'key']",True,1,1,21,4739
0,0,bfdeb3fb5087d4b4a9f02389ce5dcdef,40.853929,-73.898385,Folin St & E 181 St,2022-12-05T01:39:36.327000Z,0,True,86400,"['creditcard', 'key']",True,1,1,0,4543
1,15,66609f1af5e55cd6576062e9a237287e,40.713126,-73.984844,Madison St & Montgomery St,2022-12-05T01:39:35.318000Z,10,True,1670203089,"['creditcard', 'key']",True,1,1,20,291
19,2,9f41f0ead85c2844c6a2d13edb2c4397,40.85589030603889,-73.92708241939545,Audubon Ave & W 192 St,2022-12-05T01:39:35.611000Z,1,True,1670185236,"['creditcard', 'key']",True,1,1,21,4743
11,13,2bdbe124b664b194754a8610060e7fcd,40.84627592921954,-73.90931278467178,Grand Concourse & E 175 St,2022-12-05T01:39:36.614000Z,5,True,1670202897,"['creditcard', 'key']",True,1,1,24,4622
0,20,94a181a2ce9ada6331079d3992c7094c,40.72755807335852,-73.95505852997303,Calyer St & Guernsey St,2022-12-05T01:39:36.825000Z,5,True,1670202350,"['creditcard', 'key']",True,1,1,20,4671
19,4,8b77f17dfb2ac67cae8dff01bfbc33cf,40.82123860172,-73.9173299074173,E 156 St & Courtlandt Ave,2022-12-05T01:39:35.615000Z,0,True,1670201828,"['creditcard', 'key']",True,1,1,23,4745
16,5,10b315abc994d1c1b25d991df1dfb5b9,40.78001336610564,-73.90667617321014,20 Ave & 31 St,2022-12-05T01:39:36.712000Z,0,True,1670187059,"['creditcard', 'key']",True,1,1,21,4661
41,2,0096a3255aa8247f5a60322c9173d420,40.765959181657976,-73.98313522338867,W 56 St & 8 Ave,2022-12-05T01:39:36.803000Z,0,True,1670201744,"['creditcard', 'key']",True,1,1,50,4712
14,18,f45b00937013fa4647a62bcab9813508,40.77391390238118,-73.9543953537941,E 80 St & 2 Ave,2022-12-05T01:39:35.482000Z,4,True,1670204259,"['creditcard', 'key']",True,1,1,35,3238
14,33,c34da7f6722aa213c5f80ec2b22046d5,40.717411,-73.999573,Walker St & Baxter St,2022-12-05T01:39:35.303000Z,0,True,1670202835,"['creditcard', 'key']",True,1,1,47,4737
25,22,7e7caad593a93df5c5af60d1d7973796,40.79249519495111,-73.96417066463071,Central Park W & W 97 St,2022-12-05T01:39:36.430000Z,5,True,1670204327,"['creditcard', 'key']",True,1,1,53,4122
20,3,7c6d4b50e1ebac58bf2af1a05b1c7c1b,40.797520781247556,-73.9489397406578,W 111 St & 5 Ave,2022-12-05T01:39:35.615000Z,2,True,1670202778,"['creditcard', 'key']",True,1,1,24,4746
16,5,10beb163062519846cca3271f74b0d32,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave,2022-12-05T01:39:36.243000Z,3,True,1670197726,"['creditcard', 'key']",True,1,1,23,3064
17,2,e6e66a5a316cabb6a385cbcd95ea387d,40.849972,-73.938423,W 180 St & Ft Washington Ave,2022-12-05T01:39:36.672000Z,0,True,1670203328,"['creditcard', 'key']",True,1,1,24,4070
36,18,2b1850d5804ce417336e6e43bae2244b,40.752269,-73.982079,W 40 St & 5 Ave,2022-12-05T01:39:35.737000Z,0,True,1670202736,"['creditcard', 'key']",True,1,1,55,3798
34,2,bdd0c1953106e6464ac372f3d19eb99d,40.752762088742045,-73.99280458705107,W 35 St & 8 Ave,2022-12-05T01:39:35.303000Z,0,True,1670200951,"['creditcard', 'key']",True,1,1,39,4736
3,23,ccbf8fa256fcb20f8922b3b48694cf9c,40.72179134,-73.9504154,Driggs Ave & Lorimer St,2022-12-05T01:39:36.105000Z,3,True,1670202115,"['creditcard', 'key']",True,1,1,27,3102
1,37,64ec8e07b9bf726c19a1b717726b7d70,40.72311651,-73.95212324,Bedford Ave & Nassau Ave,2022-12-05T01:39:36.098000Z,3,True,1670203976,"['creditcard', 'key']",True,1,1,39,3107
7,25,6d13d9037c6875ffda7ad6d678f86f09,40.73266,-73.95826,Huron St & Franklin St,2022-12-05T01:39:36.258000Z,17,True,1670203709,"['creditcard', 'key']",True,1,1,35,3116
9,31,12578e6951f7d2f50cfe2de1dd926cc6,40.73866091428551,-73.98987293243407,Broadway & E 19 St,2022-12-05T01:39:35.305000Z,7,True,1670203263,"['creditcard', 'key']",True,1,1,45,4735
6,45,058ba0c529706a0e45976368de89d7a6,40.72036775298455,-73.96165072917938,Kent Ave & N 7 St,2022-12-05T01:39:35.765000Z,1,True,1670204284,"['creditcard', 'key']",True,1,1,54,3016
34,6,76bd063656c96f0b178fab20d0ba38f6,40.69760127,-73.99344559,Clark St & Henry St,2022-12-05T01:39:35.424000Z,3,True,1670204058,"['creditcard', 'key']",True,1,1,43,391
4,16,1ae142d5d5fdd3a898e525815d2664ed,40.702461,-73.986842,Front St & Jay St,2022-12-05T01:39:35.690000Z,0,True,1670203619,"['creditcard', 'key']",True,1,1,24,3804
4,70,9d17596107c27bffbf8d8114c21486e5,40.71605866,-73.99190759,Allen St & Hester St,2022-12-05T01:39:35.526000Z,7,True,1670204069,"['creditcard', 'key']",True,1,1,79,361
5,25,fadc32d8edfbad988c04e485fb5430dc,40.70188858913366,-74.01089876890182,South St & Broad St,2022-12-05T01:39:35.611000Z,1,True,1670188377,"['creditcard', 'key']",True,1,1,31,4748
7,20,dcfe41467821a88bec67179cf4dc0a70,40.702013,-73.923769,Suydam St & Knickerbocker Ave,2022-12-05T01:39:35.324000Z,2,True,1670191558,"['creditcard', 'key']",True,0,0,27,3775
4,13,db932545a1831995da1a85d63ce0bdcb,40.70636,-73.91945,Suydam St & St. Nicholas Ave,2022-12-05T01:39:36.316000Z,1,True,1670202190,"['creditcard', 'key']",True,1,1,17,3849
8,32,8b74cb2b5141952572ebfd6524e83b90,40.71503,-74.01246,Murray St & West St,2022-12-05T01:39:35.536000Z,2,True,1670203807,"['creditcard', 'key']",True,1,1,41,4754
5,17,e36347071ae8d966f1c13fae8780f373,40.699304,-73.923044,Stockholm St & Wilson Ave,2022-12-05T01:39:35.322000Z,0,True,1670204076,"['creditcard', 'key']",True,1,1,23,3777
11,6,80552836ff0ee75931b02830bef50471,40.68989,-73.91458,Jefferson Ave & Evergreen Ave,2022-12-05T01:39:35.801000Z,0,True,1670203291,"['creditcard', 'key']",True,1,1,17,3903
30,3,c9c78d0bcc0835c6584d35e274ad18dd,40.75973805251143,-73.97811613976955,W 51 St & Rockefeller Plaza,2022-12-05T01:39:36.673000Z,0,True,1670200993,"['creditcard', 'key']",True,1,1,35,4073
4,26,0adb5fbcdad16616f95cc13611a3ba2f,40.7835016,-73.955327,E 91 St & Park Ave,2022-12-05T01:39:36.229000Z,9,True,1670202096,"['creditcard', 'key']",True,1,1,35,3294
3,44,f80b6ca10f2984715d7f70c50cebaa61,40.690065,-73.978776,Ashland Pl & Dekalb Ave,2022-12-05T01:39:36.483000Z,6,True,1670202044,"['creditcard', 'key']",True,1,1,47,4594
9,10,2f6a9c68ce7bf7f6a120b758eac388b7,40.85670801831255,-73.90265285968779,E 182 St & Morris Ave,2022-12-05T01:39:35.536000Z,4,True,1670202757,"['creditcard', 'key']",True,1,1,19,4755
9,12,4b2322d5beb50b0d5b5b0cf67784d38b,40.660937794931684,-73.98680448532104,7 Ave & 17 St,2022-12-05T01:39:35.537000Z,7,True,1670203368,"['creditcard', 'key']",True,1,1,21,4756
21,1,18c9c6586ffeb4551e55afce97bfdf10,40.8496401,-73.9161206,University Ave & Macombs Rd,2022-12-05T01:39:35.834000Z,0,True,1670189629,"['creditcard', 'key']",True,1,1,23,4571
7,12,80f7d82d4ca4004e0dc0d5aafe89937e,40.82388366441761,-73.8974027708582,Rogers Pl & E 165 St,2022-12-05T01:39:35.335000Z,0,True,1670187044,"['creditcard', 'key']",True,1,1,19,4652
28,1,bd1754ba9dedbd223267279820b5d367,40.668757,-73.966438,Flatbush Ave & Eastern Pkwy,2022-12-05T01:39:35.331000Z,1,True,1670184234,"['creditcard', 'key']",True,1,1,30,4657
10,33,9a6f733f40e06dcc9f5e21a5dac89acf,40.71996118117138,-74.00844320654869,N Moore St & Hudson St,2022-12-05T01:39:35.610000Z,0,True,1670203841,"['creditcard', 'key']",True,1,1,44,4749
1,33,4b4da285877a0e645175b75c3c82b9f1,40.71978635452822,-73.97871628403664,E Houston St & Columbia St,2022-12-05T01:39:36.571000Z,5,True,1670204223,"['creditcard', 'key']",True,1,1,35,4696
14,3,66847153729ec159280b90832f8ba000,40.81263616769319,-73.92924964427948,E 138 St & Park Ave,2022-12-05T01:39:35.534000Z,1,True,1670204265,"['creditcard', 'key']",True,1,1,21,4751
9,26,dd209ff56a9ba5c264e0a55f64987ccf,40.68700231292619,-73.97664964199066,Lafayette Ave & Ft Greene Pl,2022-12-05T01:39:36.708000Z,0,True,1670204352,"['creditcard', 'key']",True,1,1,36,4665
42,3,78fed721d32830d8ff20df0f3abae7cd,40.754818,-73.988154,W 40 St & 7 Ave,2022-12-05T01:39:35.442000Z,1,True,1670204109,"['creditcard', 'key']",True,1,1,45,4727
13,6,c65cf2ac02524e715386508fe36f12c4,40.653368,-73.976291,Prospect Ave & Vanderbilt St,2022-12-05T01:39:35.678000Z,0,True,1670201036,"['creditcard', 'key']",True,1,1,19,4353
37,7,1d9d6e7303cf9af498d49adbbd82082e,40.7360676564825,-74.02912706136703,Hoboken Terminal - River St & Hudson Pl,2022-12-05T01:39:35.628000Z,1,True,1670204325,"['creditcard', 'key']",True,1,1,46,4519
30,20,c159e75cc9fb40fa848b035b955f91b1,40.753773368360385,-73.99937599897385,W 33 St & 10 Ave,2022-12-05T01:39:35.304000Z,2,True,1670204290,"['creditcard', 'key']",True,1,1,51,4734
11,8,2cf55d83eda5d35aa2e507ffa01abb28,40.639421,-74.026823,Wakeman Pl & Ridge Blvd,2022-12-05T01:39:36.559000Z,1,True,1670202915,"['creditcard', 'key']",True,1,1,19,4450
1,19,582be196f265de7e2b1517ff743d73d1,40.86709406268147,-73.9172950387001,W 211 St & 10 Ave,2022-12-05T01:39:35.533000Z,1,True,1670183236,"['creditcard', 'key']",True,1,1,20,4750
38,36,6a7ecb3c0ee29676aecdad3156e37db1,40.742684734875695,-73.98671329021454,Madison Ave & E 26 St,2022-12-05T01:39:36.320000Z,6,True,1670201551,"['creditcard', 'key']",True,1,1,75,4040
0,68,6cdf42019b067c47c2f9a649451ff266,40.72779126,-73.98564945,St Marks Pl & 1 Ave,2022-12-05T01:39:35.679000Z,5,True,1670204334,"['creditcard', 'key']",True,1,1,69,438
14,10,4843663a0b8090614a91de38d2299b4c,40.715341620424475,-73.93865078687668,Sharon St & Olive St,2022-12-05T01:39:35.535000Z,2,True,1670203140,"['creditcard', 'key']",True,1,1,24,4752
18,10,e7795e8e12ed2c9fbb114d32552c4ff6,40.7941654,-73.974124,West End Ave & W 94 St,2022-12-05T01:39:35.757000Z,10,True,1670201173,"['creditcard', 'key']",True,1,1,31,3307
22,11,e2c1a5b4e6fb29e4adcf0a972a8f3d49,40.771717105208275,-73.93159255385399,30 Ave & 12 St,2022-12-05T01:39:35.975000Z,0,True,1670197659,"['creditcard', 'key']",True,1,1,33,4834
